bc77f5439ccdf562ec7664	You Made Me Forget My Dreams	Bell	Sebastian\'s album	1:30	pop	2
ec11e17ffff3a38b939de0	In Answer	The Chameleons UK	Strange Times	0:30	guitar	5
ec11e17ffff3a38b939de0	In Answer	The Chameleons UK	Strange Times	0:30	drums	4
ec11e17ffff3a38b939de0	In Answer	The Chameleons UK	Strange Times	0:30	rock	4
36099b3feff8786865b5bc	Brave and Crazy	Tom Cochrane	Mad Mad World	0:50	guitar	4
36099b3feff8786865b5bc	Brave and Crazy	Tom Cochrane	Mad Mad World	0:50	acoustic	4
36099b3feff8786865b5bc	Brave and Crazy	Tom Cochrane	Mad Mad World	0:50	male	3
36099b3feff8786865b5bc	Brave and Crazy	Tom Cochrane	Mad Mad World	0:50	country	2
a483fc26f233600a0cba9d	Crazy	Spooks	Faster Than You Know...	3:10	bass	3
a483fc26f233600a0cba9d	Crazy	Spooks	Faster Than You Know...	3:10	rap	6
a483fc26f233600a0cba9d	Crazy	Spooks	Faster Than You Know...	3:10	beat	3
a483fc26f233600a0cba9d	Crazy	Spooks	Faster Than You Know...	3:10	drums	4
a483fc26f233600a0cba9d	Crazy	Spooks	Faster Than You Know...	3:10	hip hop	6
a483fc26f233600a0cba9d	Crazy	Spooks	Faster Than You Know...	3:10	female	2
a483fc26f233600a0cba9d	Crazy	Spooks	Faster Than You Know...	3:10	male	2
9fdc9dba38b6c68136683f	Run Wild	New Order	Get Ready	1:20	guitar	2
9fdc9dba38b6c68136683f	Run Wild	New Order	Get Ready	1:20	male	3
9fdc9dba38b6c68136683f	Run Wild	New Order	Get Ready	1:20	pop	2
874da33d9696d21836e238	Birdiym	Iuke	Lo and Behold! Lo Quality Sampler	3:10	noise	3
874da33d9696d21836e238	Birdiym	Iuke	Lo and Behold! Lo Quality Sampler	3:10	electronic	3
9dcb01f3f41fbde7977491	Innocente (Falling in Love) [Deep Dish Gladiator II Remix]	Delerium/Leigh Nash Of The Sixpence None The Richer	Yoshiesque, Vol. 2 Disc 2	2:20	beat	4
9dcb01f3f41fbde7977491	Innocente (Falling in Love) [Deep Dish Gladiator II Remix]	Delerium/Leigh Nash Of The Sixpence None The Richer	Yoshiesque, Vol. 2 Disc 2	2:20	dance	3
9dcb01f3f41fbde7977491	Innocente (Falling in Love) [Deep Dish Gladiator II Remix]	Delerium/Leigh Nash Of The Sixpence None The Richer	Yoshiesque, Vol. 2 Disc 2	2:20	techno	2
9dcb01f3f41fbde7977491	Innocente (Falling in Love) [Deep Dish Gladiator II Remix]	Delerium/Leigh Nash Of The Sixpence None The Richer	Yoshiesque, Vol. 2 Disc 2	2:20	drums	3
b196d1e474c5a97c6021bb	The Only Mistake	Joy Division	Still	4:00	instrumental	3
b196d1e474c5a97c6021bb	The Only Mistake	Joy Division	Still	4:00	beat	2
b196d1e474c5a97c6021bb	The Only Mistake	Joy Division	Still	4:00	pop	2
b196d1e474c5a97c6021bb	The Only Mistake	Joy Division	Still	4:00	guitar	6
b196d1e474c5a97c6021bb	The Only Mistake	Joy Division	Still	4:00	drums	7
b196d1e474c5a97c6021bb	The Only Mistake	Joy Division	Still	4:00	rock	4
12832dc2cfd326adc0c540	112 Greene Street	The Grassy Knoll	III	0:40	noise	3
12832dc2cfd326adc0c540	112 Greene Street	The Grassy Knoll	III	0:40	electronic	5
12832dc2cfd326adc0c540	112 Greene Street	The Grassy Knoll	III	0:40	bass	2
12832dc2cfd326adc0c540	112 Greene Street	The Grassy Knoll	III	0:40	drums	6
16b0a03e8f301f56d6eb13	Tsunami [Cornelius Remix]	Manic Street Preachers	Forever Delayed: The Greatest Hits Disc 2	0:00	guitar	6
c3c6aa0cdbafd954f25222	Love and Hate	Aceyalone	Love	2:00	hip hop	4
c3c6aa0cdbafd954f25222	Love and Hate	Aceyalone	Love	2:00	rap	3
46a7e76f21b8823b04cd55	Nobody Else But You	Bette Midler	Bette	2:40	pop	4
46a7e76f21b8823b04cd55	Nobody Else But You	Bette Midler	Bette	2:40	female	3
def399a3e0fbc143109273	Violet\'s Dance [Abstract Dub Fuck]	Collide	Distort	2:10	bass	2
def399a3e0fbc143109273	Violet\'s Dance [Abstract Dub Fuck]	Collide	Distort	2:10	beat	2
def399a3e0fbc143109273	Violet\'s Dance [Abstract Dub Fuck]	Collide	Distort	2:10	dance	3
def399a3e0fbc143109273	Violet\'s Dance [Abstract Dub Fuck]	Collide	Distort	2:10	techno	5
def399a3e0fbc143109273	Violet\'s Dance [Abstract Dub Fuck]	Collide	Distort	2:10	drums	3
def399a3e0fbc143109273	Violet\'s Dance [Abstract Dub Fuck]	Collide	Distort	2:10	synth	7
def399a3e0fbc143109273	Violet\'s Dance [Abstract Dub Fuck]	Collide	Distort	2:10	electronic	3
5e211dedbcebace3a7dd4f	Alive in Japan	Squarepusher	Do You Know Squarepusher Disc 2	1:50	electronic	5
5e211dedbcebace3a7dd4f	Alive in Japan	Squarepusher	Do You Know Squarepusher Disc 2	1:50	synth	4
26fc8e44d14ef4fe4656b1	Funktion	E	Optical Rush\'s album	2:10	bass	3
26fc8e44d14ef4fe4656b1	Funktion	E	Optical Rush\'s album	2:10	electronica	4
26fc8e44d14ef4fe4656b1	Funktion	E	Optical Rush\'s album	2:10	house	2
26fc8e44d14ef4fe4656b1	Funktion	E	Optical Rush\'s album	2:10	fast	3
26fc8e44d14ef4fe4656b1	Funktion	E	Optical Rush\'s album	2:10	instrumental	2
26fc8e44d14ef4fe4656b1	Funktion	E	Optical Rush\'s album	2:10	techno	4
26fc8e44d14ef4fe4656b1	Funktion	E	Optical Rush\'s album	2:10	drums	2
26fc8e44d14ef4fe4656b1	Funktion	E	Optical Rush\'s album	2:10	synth	4
26fc8e44d14ef4fe4656b1	Funktion	E	Optical Rush\'s album	2:10	electronic	2
eae0b5ef0ce6c3b5c5c8f1	The Milkman of Human Kindness	Billy Bragg	Back to Basics	1:40	guitar	3
eae0b5ef0ce6c3b5c5c8f1	The Milkman of Human Kindness	Billy Bragg	Back to Basics	1:40	punk	2
eae0b5ef0ce6c3b5c5c8f1	The Milkman of Human Kindness	Billy Bragg	Back to Basics	1:40	drums	2
95e8e959d4bcd2999077f0	Bonafied Funk	Main Source/The Brand New Heavies	Heavy Rhyme Experience, Vol. 1	0:30	beat	2
95e8e959d4bcd2999077f0	Bonafied Funk	Main Source/The Brand New Heavies	Heavy Rhyme Experience, Vol. 1	0:30	voice	2
95e8e959d4bcd2999077f0	Bonafied Funk	Main Source/The Brand New Heavies	Heavy Rhyme Experience, Vol. 1	0:30	hip hop	2
95e8e959d4bcd2999077f0	Bonafied Funk	Main Source/The Brand New Heavies	Heavy Rhyme Experience, Vol. 1	0:30	drums	3
011c096a5f620ce0a7a789	I Love Living in the City	Danko Jones	We Sweat Blood [Bonus Track]	1:20	guitar	4
011c096a5f620ce0a7a789	I Love Living in the City	Danko Jones	We Sweat Blood [Bonus Track]	1:20	male	2
011c096a5f620ce0a7a789	I Love Living in the City	Danko Jones	We Sweat Blood [Bonus Track]	1:20	drums	3
011c096a5f620ce0a7a789	I Love Living in the City	Danko Jones	We Sweat Blood [Bonus Track]	1:20	rock	5
a2870974bf30fc27dcd136	Coffee & TV	Blur	13	2:10	male	3
a2870974bf30fc27dcd136	Coffee & TV	Blur	13	2:10	vocal	2
a2870974bf30fc27dcd136	Coffee & TV	Blur	13	2:10	guitar	4
a2870974bf30fc27dcd136	Coffee & TV	Blur	13	2:10	pop	2
a2870974bf30fc27dcd136	Coffee & TV	Blur	13	2:10	rock	5
a2870974bf30fc27dcd136	Coffee & TV	Blur	13	2:10	voice	2
7f8b85977e4459833ebe72	Who by Fire	Leonard Cohen	The Best of Leonard Cohen	0:20	guitar	4
7f8b85977e4459833ebe72	Who by Fire	Leonard Cohen	The Best of Leonard Cohen	0:20	male	3
7f8b85977e4459833ebe72	Who by Fire	Leonard Cohen	The Best of Leonard Cohen	0:20	folk	5
7f8b85977e4459833ebe72	Who by Fire	Leonard Cohen	The Best of Leonard Cohen	0:20	female	2
a38188076df7a5a9ad55f5	Everyone in the World Is Doing Something Without Me	The Future Sound of London	Dead Cities	2:30	female	3
a38188076df7a5a9ad55f5	Everyone in the World Is Doing Something Without Me	The Future Sound of London	Dead Cities	2:30	ambient	3
fc77a5583bf09db179b79c	English Black Boys	X O Dus	Palatine: The Factory Story, Vol. 1	0:40	hip hop	2
0aa09b8bc9f52909710a9b	The Horror	RJD2	Revenge of the Robots Disc 1	1:30	electronic	2
02787e8f0ab8bbb1e00353	Let It Ride	INXS	Shine Like It Does: The Anthology (1979-1997) Disc 2	1:30	male	4
02787e8f0ab8bbb1e00353	Let It Ride	INXS	Shine Like It Does: The Anthology (1979-1997) Disc 2	1:30	synth	2
d6f3ae2d4d49a4342412fc	Tell the King	The Libertines	Up the Bracket [US Bonus Tracks]	2:50	guitar	6
d6f3ae2d4d49a4342412fc	Tell the King	The Libertines	Up the Bracket [US Bonus Tracks]	2:50	folk	3
d6feeb749f1fc4dc0940e6	Special Names	Decoder	Dissection	7:30	bass	2
d6feeb749f1fc4dc0940e6	Special Names	Decoder	Dissection	7:30	beat	4
d6feeb749f1fc4dc0940e6	Special Names	Decoder	Dissection	7:30	electronica	2
d6feeb749f1fc4dc0940e6	Special Names	Decoder	Dissection	7:30	instrumental	2
d6feeb749f1fc4dc0940e6	Special Names	Decoder	Dissection	7:30	dance	4
d6feeb749f1fc4dc0940e6	Special Names	Decoder	Dissection	7:30	techno	4
d6feeb749f1fc4dc0940e6	Special Names	Decoder	Dissection	7:30	drums	4
d6feeb749f1fc4dc0940e6	Special Names	Decoder	Dissection	7:30	synth	6
d6feeb749f1fc4dc0940e6	Special Names	Decoder	Dissection	7:30	electronic	5
6f10a79f9ecaaa17af2490	Ten Thousand Angels	Mindy McCready	Ten Thousand Angels	1:20	guitar	3
6f10a79f9ecaaa17af2490	Ten Thousand Angels	Mindy McCready	Ten Thousand Angels	1:20	country	5
6f10a79f9ecaaa17af2490	Ten Thousand Angels	Mindy McCready	Ten Thousand Angels	1:20	female	6
dbbf0add3c92e672edd5bf	Separate Ways (Worlds Apart)	Journey	Greatest Hits	2:10	guitar	2
dbbf0add3c92e672edd5bf	Separate Ways (Worlds Apart)	Journey	Greatest Hits	2:10	synth	3
dbbf0add3c92e672edd5bf	Separate Ways (Worlds Apart)	Journey	Greatest Hits	2:10	male	3
dbbf0add3c92e672edd5bf	Separate Ways (Worlds Apart)	Journey	Greatest Hits	2:10	drums	3
dbbf0add3c92e672edd5bf	Separate Ways (Worlds Apart)	Journey	Greatest Hits	2:10	rock	5
cf1ad0c4ebca289a2e8f96	Strangelove	Depeche Mode	101 Disc 1	0:10	pop	2
cf1ad0c4ebca289a2e8f96	Strangelove	Depeche Mode	101 Disc 1	0:10	synth	4
304510df28a85b96296fd7	Getting Better	Shed Seven	Going for Gold: Greatest Hits	0:00	guitar	4
304510df28a85b96296fd7	Getting Better	Shed Seven	Going for Gold: Greatest Hits	0:00	metal	2
0c439562e0674e079875b7	Moritat	Sonny Rollins	Saxophone Colossus	6:20	jazz	6
0c439562e0674e079875b7	Moritat	Sonny Rollins	Saxophone Colossus	6:20	drums	6
0c439562e0674e079875b7	Moritat	Sonny Rollins	Saxophone Colossus	6:20	horns	2
f485a7c27f314d207edfa1	Neighbourhood	Space	Spiders	2:40	jazz	2
f485a7c27f314d207edfa1	Neighbourhood	Space	Spiders	2:40	trumpet	2
f485a7c27f314d207edfa1	Neighbourhood	Space	Spiders	2:40	horns	2
349e2bb47bc1aea6cc0984	One at a Day	Spacetime Continuum	Future Jazz	0:40	dance	3
349e2bb47bc1aea6cc0984	One at a Day	Spacetime Continuum	Future Jazz	0:40	electronic	4
349e2bb47bc1aea6cc0984	One at a Day	Spacetime Continuum	Future Jazz	0:40	bass	3
349e2bb47bc1aea6cc0984	One at a Day	Spacetime Continuum	Future Jazz	0:40	drums	5
349e2bb47bc1aea6cc0984	One at a Day	Spacetime Continuum	Future Jazz	0:40	synth	8
9f39302158dc082d57534c	Change	Spooks	Faster Than You Know...	2:00	rap	6
9f39302158dc082d57534c	Change	Spooks	Faster Than You Know...	2:00	male	3
9f39302158dc082d57534c	Change	Spooks	Faster Than You Know...	2:00	female	6
9f39302158dc082d57534c	Change	Spooks	Faster Than You Know...	2:00	drums	2
9f39302158dc082d57534c	Change	Spooks	Faster Than You Know...	2:00	hip hop	7
7eb12e608df13912c36801	Heroine	Wild Strawberries	Heroine	2:50	vocal	2
7eb12e608df13912c36801	Heroine	Wild Strawberries	Heroine	2:50	pop	2
7eb12e608df13912c36801	Heroine	Wild Strawberries	Heroine	2:50	female	4
7eb12e608df13912c36801	Heroine	Wild Strawberries	Heroine	2:50	drums	3
c8acb5fccb04b7e719e758	Recovery	Curve	Come Clean	1:50	guitar	2
c8acb5fccb04b7e719e758	Recovery	Curve	Come Clean	1:50	female	2
c8acb5fccb04b7e719e758	Recovery	Curve	Come Clean	1:50	rock	6
cb1acb5f623a0e1f5066d3	Passover	Joy Division	Closer	2:20	guitar	3
cb1acb5f623a0e1f5066d3	Passover	Joy Division	Closer	2:20	drums	2
cb1acb5f623a0e1f5066d3	Passover	Joy Division	Closer	2:20	rock	3
09ba699bde513236490ef0	Ordinary World	Duran Duran	Duran Duran [The Wedding Album]	4:40	bass	2
09ba699bde513236490ef0	Ordinary World	Duran Duran	Duran Duran [The Wedding Album]	4:40	pop	2
09ba699bde513236490ef0	Ordinary World	Duran Duran	Duran Duran [The Wedding Album]	4:40	guitar	5
09ba699bde513236490ef0	Ordinary World	Duran Duran	Duran Duran [The Wedding Album]	4:40	drums	3
09ba699bde513236490ef0	Ordinary World	Duran Duran	Duran Duran [The Wedding Album]	4:40	rock	4
09ba699bde513236490ef0	Ordinary World	Duran Duran	Duran Duran [The Wedding Album]	4:40	male	4
4f124c9dfae0d08e507627	Dolly	Suede	Stay Together	4:50	male	2
4f124c9dfae0d08e507627	Dolly	Suede	Stay Together	4:50	noise	3
2a15a9ea4adf7fe48887af	Liberation [E Smoove 12\'\' Mix]	Pet Shop Boys	Disco 2 [Bonus Disc] Disc 1	1:00	female	6
2a15a9ea4adf7fe48887af	Liberation [E Smoove 12\'\' Mix]	Pet Shop Boys	Disco 2 [Bonus Disc] Disc 1	1:00	synth	2
cb8eae78abecf497dd2a97	Better Off	Ashlee Simpson	Autobiography	2:20	guitar	2
cb8eae78abecf497dd2a97	Better Off	Ashlee Simpson	Autobiography	2:20	vocal	3
cb8eae78abecf497dd2a97	Better Off	Ashlee Simpson	Autobiography	2:20	pop	5
cb8eae78abecf497dd2a97	Better Off	Ashlee Simpson	Autobiography	2:20	female	6
cb8eae78abecf497dd2a97	Better Off	Ashlee Simpson	Autobiography	2:20	rock	5
ac61367c7177a455ca24da	Rise & Shine	Lyrics Born	Later That Day...	1:40	drums	2
ac61367c7177a455ca24da	Rise & Shine	Lyrics Born	Later That Day...	1:40	female	3
ac61367c7177a455ca24da	Rise & Shine	Lyrics Born	Later That Day...	1:40	guitar	2
ac61367c7177a455ca24da	Rise & Shine	Lyrics Born	Later That Day...	1:40	hip hop	3
ac61367c7177a455ca24da	Rise & Shine	Lyrics Born	Later That Day...	1:40	rap	2
ac61367c7177a455ca24da	Rise & Shine	Lyrics Born	Later That Day...	1:40	male	3
cbe483dca01cbb64eea9aa	Track 8	Various Artists	Challah Twins	0:40	guitar	3
cbe483dca01cbb64eea9aa	Track 8	Various Artists	Challah Twins	0:40	pop	2
cbe483dca01cbb64eea9aa	Track 8	Various Artists	Challah Twins	0:40	rock	3
e2ea5bcaca43a50b479e88	Speak	Lindsay Lohan	Speak	2:30	dance	2
e2ea5bcaca43a50b479e88	Speak	Lindsay Lohan	Speak	2:30	electronic	3
e2ea5bcaca43a50b479e88	Speak	Lindsay Lohan	Speak	2:30	pop	3
e2ea5bcaca43a50b479e88	Speak	Lindsay Lohan	Speak	2:30	female	3
de2e0d5774cf100c5d889c	Jesus Hairdo	The Charlatans UK	Melting Pot	2:30	guitar	6
de2e0d5774cf100c5d889c	Jesus Hairdo	The Charlatans UK	Melting Pot	2:30	drums	5
de2e0d5774cf100c5d889c	Jesus Hairdo	The Charlatans UK	Melting Pot	2:30	rock	4
ca65d4e00c353e7424a0c7	Round Here	Counting Crows	August and Everything After	5:10	guitar	3
ca65d4e00c353e7424a0c7	Round Here	Counting Crows	August and Everything After	5:10	male	4
4f2dd4d50155cfb487005e	Keep \'Em Eager to Listen	Eric B	Rakim\'s album	1:10	male	2
09850e6c21f42b32b31fe3	But Not for Me	John Coltrane	My Favorite Things	8:50	solo	3
09850e6c21f42b32b31fe3	But Not for Me	John Coltrane	My Favorite Things	8:50	dance	2
09850e6c21f42b32b31fe3	But Not for Me	John Coltrane	My Favorite Things	8:50	jazz	11
09850e6c21f42b32b31fe3	But Not for Me	John Coltrane	My Favorite Things	8:50	drums	3
09850e6c21f42b32b31fe3	But Not for Me	John Coltrane	My Favorite Things	8:50	piano	2
445f586b2c8e0aaa85c9d4	Waltzing Back	The Cranberries	Everybody Else Is Doing It, So Why Can\'t We?	2:30	vocal	2
445f586b2c8e0aaa85c9d4	Waltzing Back	The Cranberries	Everybody Else Is Doing It, So Why Can\'t We?	2:30	female	3
87eeaa16e8669227b4e425	Forever	Glass	The Sound of Young New York II	0:10	voice	3
87eeaa16e8669227b4e425	Forever	Glass	The Sound of Young New York II	0:10	bass	3
87eeaa16e8669227b4e425	Forever	Glass	The Sound of Young New York II	0:10	pop	4
87eeaa16e8669227b4e425	Forever	Glass	The Sound of Young New York II	0:10	techno	2
87eeaa16e8669227b4e425	Forever	Glass	The Sound of Young New York II	0:10	vocal	3
87eeaa16e8669227b4e425	Forever	Glass	The Sound of Young New York II	0:10	drums	4
87eeaa16e8669227b4e425	Forever	Glass	The Sound of Young New York II	0:10	synth	4
87eeaa16e8669227b4e425	Forever	Glass	The Sound of Young New York II	0:10	male	6
87eeaa16e8669227b4e425	Forever	Glass	The Sound of Young New York II	0:10	electronic	3
1df6843282fce76a578410	Zaar	Peter Gabriel	Shaking the Tree: Sixteen Golden Greats	1:00	vocal	2
1df6843282fce76a578410	Zaar	Peter Gabriel	Shaking the Tree: Sixteen Golden Greats	1:00	synth	3
79af76dcee4085bc4e98bc	The Beauty of Being Numb Section B [Mix]	Nine Inch Nails	26 Mixes for Cash Disc 1	1:00	electronic	4
79af76dcee4085bc4e98bc	The Beauty of Being Numb Section B [Mix]	Nine Inch Nails	26 Mixes for Cash Disc 1	1:00	synth	8
570817fc54f34a2c81ef1b	Telephone Conversation	Rahsaan Roland Kirk	The Case of the 3 Sided Dream in Audio Color	11:30	male	2
